Syl : Freq_in_tokens : Freq_in_corpus
सअळई : 1 : 127
नअतई : 1 : 127
गरएडअ : 1 : 127
रउपआ : 1 : 127
मईभआ : 1 : 127
तईपआ : 1 : 127
रआधअ : 1 : 126
तएलअं : 1 : 126
लअंगअ : 1 : 126
ततवआकआ : 1 : 126
अंकषअ : 1 : 126
सइलइ : 1 : 126
आझअ : 1 : 126
झअमअ : 1 : 126
रअनइ : 1 : 126
डएचआ : 1 : 126
मआचआ : 1 : 126
दउगधअ : 1 : 126
भइवयअ : 1 : 126
हउणयआ : 1 : 126
दआपऊ : 1 : 126
धयआदए : 1 : 126
दअसअ : 1 : 126
दउषपअ : 1 : 126
षपअरइ : 1 : 126
नअरवइ : 1 : 126
रवइकआ : 1 : 126
कषअवए : 1 : 126
वएधई : 1 : 126
गरअंथआ : 1 : 125
थआलअ : 1 : 125
शअयआ : 1 : 125
यआसपअ : 1 : 125
सपअदअ : 1 : 125
डआऊ : 1 : 125
वअततए : 1 : 125
यअभअं : 1 : 125
नअमअ : 1 : 125
मअसकआ : 1 : 125
फइलटअ : 1 : 125
लटअरअ : 1 : 125
पअसआ : 1 : 125
रशअनए : 1 : 125
ऍमपअ : 1 : 125
पलआनअ : 1 : 124
उधआ : 1 : 124
धआणअ : 1 : 124
सउनइ : 1 : 124
मआलए : 1 : 124
लएगआ : 1 : 124
कउटऊ : 1 : 124
टऊअं : 1 : 124
मऍरए : 1 : 124
रएथऑ : 1 : 124
थऑनअ : 1 : 124
वआलयआ : 1 : 124
अआ : 1 : 124
गअरऊ : 1 : 124
रऊकअ : 1 : 124
तऋपतअ : 1 : 124
तउषआ : 1 : 123
ळयआसअ : 1 : 123
अंनउ : 1 : 123
षअधओ : 1 : 123
धओपअ : 1 : 123
दएयअ : 1 : 123
कतअवआ : 1 : 123
कतइरए : 1 : 123
अंजए : 1 : 123
जएकशअ : 1 : 123
मअलटइ : 1 : 123
मऊलयआ : 1 : 123
पऑई : 1 : 123
सअंभअ : 1 : 122
यअमआ : 1 : 122
लअदई : 1 : 122
चअलउ : 1 : 122
लउचअ : 1 : 122
चअपअ : 1 : 122
उतसफऊ : 1 : 122
तसफऊरतअ : 1 : 122
तआफयआ : 1 : 122
सअदऐ : 1 : 122
दऐवअ : 1 : 122
सअरअं : 1 : 122
भईरयअ : 1 : 122
गअरओ : 1 : 122
रओदअ : 1 : 122
डएवहइ : 1 : 122
वहइडअ : 1 : 122
इनसटआ : 1 : 122
नसटआगरआ : 1 : 122
सआवइ : 1 : 122
वइतरई : 1 : 122
तरईबआ : 1 : 122
कअळई : 1 : 122
अधओ : 1 : 122
धओरए : 1 : 122
रएखइ : 1 : 122
खइतअ : 1 : 122
ततअरआ : 1 : 122
रआखअं : 1 : 122
सइसटअ : 1 : 122
सटअमअ : 1 : 122
सअदयअ : 1 : 122
दयअसथइ : 1 : 122
कअंगअ : 1 : 122
गअनआ : 1 : 122
इवहए : 1 : 122
यउनआ : 1 : 121
यअटए : 1 : 121
मआणउ : 1 : 121
णउसअ : 1 : 121
शअतरउ : 1 : 121
असथइ : 1 : 121
रइकई : 1 : 121
डअपयआ : 1 : 121
चऔगउ : 1 : 121
गउलए : 1 : 121
टअकओ : 1 : 121
सउजअ : 1 : 121
अंदवआ : 1 : 120
वआसतउ : 1 : 120
लपअगरअ : 1 : 120
गरअसतआ : 1 : 120
वइपअ : 1 : 120
दइगअं : 1 : 120
गअंबअ : 1 : 120
एकझइ : 1 : 120
कझइटअ : 1 : 120
धयआतमअ : 1 : 120
धआगयआ : 1 : 120
यउकतइ : 1 : 120
कतइवआ : 1 : 120
गलओबअ : 1 : 119
गरआउ : 1 : 119
परआसतआ : 1 : 119
यउषअ : 1 : 119
रउधदअ : 1 : 119
कओयअ : 1 : 119
यअनआ : 1 : 119
ईबआ : 1 : 119
हइससआ : 1 : 119
वअजआ : 1 : 119
तउरकई : 1 : 119
महआतरए : 1 : 119
तइजओ : 1 : 119
जओरई : 1 : 119
सआधवई : 1 : 119
कअबऊ : 1 : 118
बऊलअ : 1 : 118
यअततआ : 1 : 118
कअळयआ : 1 : 118
गअमअं : 1 : 118
बएकइ : 1 : 118
मओलआ : 1 : 118
रआफअ : 1 : 118
कअचचयआ : 1 : 118
अशरऊ : 1 : 118
एलगआ : 1 : 118
लगआरअ : 1 : 118
नयऊयऑ : 1 : 118
यऑरकअ : 1 : 118
तइषठए : 1 : 117
मयउचअ : 1 : 117
नअशइ : 1 : 117
शइबअ : 1 : 117
अंनओ : 1 : 117
दउययअ : 1 : 117
ययअमअ : 1 : 117
वहइजअ : 1 : 117
भओपआ : 1 : 117
कतइगअ : 1 : 117
वइलयअ : 1 : 117
लयअमअ : 1 : 117
नइफटई : 1 : 117
यअरए : 1 : 117
रएकटअ : 1 : 117
कआरइ : 1 : 117
रइणई : 1 : 117
धवअनइ : 1 : 117
रइबई : 1 : 117
दईकषइ : 1 : 117
परअकषए : 1 : 117
सउतआ : 1 : 116
रईतई : 1 : 116
रइसए : 1 : 116
सएपशअ : 1 : 116
पशअनअ : 1 : 116
सवआरअ : 1 : 116
रअसयअ : 1 : 116
नऐरआ : 1 : 116
रआशयअ : 1 : 116
रईफअ : 1 : 116
भओपअ : 1 : 116
थआनअ : 1 : 116
णअबई : 1 : 116
खऊशअ : 1 : 116
फउफफउ : 1 : 116
फफउसअ : 1 : 116
नऔकआ : 1 : 116
हऐरआ : 1 : 116
टअसथअ : 1 : 116
पइढयआ : 1 : 115
सअंकषइ : 1 : 115
कषइपतअ : 1 : 115
अंघअ : 1 : 115
घएणअ : 1 : 115
अचछए : 1 : 115
रअणयअ : 1 : 115
अंघओ : 1 : 115
घओळअ : 1 : 115
जअलआ : 1 : 115
लआशअ : 1 : 115
सवअबअ : 1 : 115
बअळआ : 1 : 115
चअयआ : 1 : 115
यआपअ : 1 : 115
कऐदयआ : 1 : 115
मओशअ : 1 : 115
तआधइ : 1 : 115
धइकयअ : 1 : 115
बआलआ : 1 : 115
लआजई : 1 : 115
नऊतअ : 1 : 115
तअनई : 1 : 115
नईकअ : 1 : 115
पअररइ : 1 : 115
ररइकअ : 1 : 115
कआउ : 1 : 115
सटओरए : 1 : 114
रएजअ : 1 : 114
ददएमआ : 1 : 114
उजजवअ : 1 : 114
जजवअलअ : 1 : 114
सअकरई : 1 : 114
करईयअ : 1 : 114
धउमआ : 1 : 114
मआकऊ : 1 : 114
कऊळअ : 1 : 114
मअलए : 1 : 114
लएशइ : 1 : 114
हअसउ : 1 : 114
चअकरई : 1 : 114
करईवआ : 1 : 114
सएलसइ : 1 : 114
लसइअ : 1 : 114
खइअं : 1 : 114
तइकऊ : 1 : 114
पऊडअ : 1 : 114
कऋपआ : 1 : 114
मआयओ : 1 : 114
सअरचअ : 1 : 114
कआठआ : 1 : 114
सअंपरए : 1 : 113
जआमइ : 1 : 113
मइनआ : 1 : 113
रयअवअं : 1 : 113
वअंशई : 1 : 113
हइमआ : 1 : 113
मआचअ : 1 : 113
तइहए : 1 : 113
भआजयअ : 1 : 113
अयअ : 1 : 113
सइसटई : 1 : 113
सटईमअ : 1 : 113
जवआरई : 1 : 113
हअळउ : 1 : 113
तअफए : 1 : 113
अठअ : 1 : 113
शलओकअ : 1 : 113
झअपआ : 1 : 112
पआटयआ : 1 : 112
टयआनअ : 1 : 112
रअकइ : 1 : 112
कइरदई : 1 : 112
रदईतअ : 1 : 112
अंगउ : 1 : 112
गउलई : 1 : 112
बएदअ : 1 : 112
मआरओ : 1 : 112
यअवइ : 1 : 112
वआणइ : 1 : 112
णइजयअ : 1 : 112
शइकषए : 1 : 112
आसवआ : 1 : 112
सवआदअ : 1 : 112
रआकषअ : 1 : 112
कषअसअ : 1 : 112
तरअसअं : 1 : 112
चऍलए : 1 : 112
वअधआ : 1 : 112
सअरजइ : 1 : 112
गरअलए : 1 : 112
रअसटआ : 1 : 112
धअमआ : 1 : 111
रएवअ : 1 : 111
टअवइ : 1 : 111
कअरतऋ : 1 : 111
रतऋतवअ : 1 : 111
चऐतअ : 1 : 111
तअनयअ : 1 : 111
बइझअ : 1 : 111
झअनए : 1 : 111
पऐठअ : 1 : 111
ठअणअ : 1 : 111
शरआमअ : 1 : 111
रअसवअ : 1 : 111
सवअतई : 1 : 111
वआनइ : 1 : 111
दऔऱअ : 1 : 111
लअरजई : 1 : 111
टरऑफई : 1 : 111
धरउवअ : 1 : 111
चअवइ : 1 : 111
नअआ : 1 : 110
रअसई : 1 : 110
कअततअ : 1 : 110
ततअलअ : 1 : 110
जअवइ : 1 : 110
अखखअ : 1 : 110
रउजऊ : 1 : 110
नअमरअ : 1 : 110
टअसऋ : 1 : 110
षटईतअ : 1 : 110
जऐवइ : 1 : 110
जअदआ : 1 : 110
डइगरई : 1 : 110
मइडई : 1 : 110
डईयआ : 1 : 110
नईकआ : 1 : 109
मआयआ : 1 : 109
दआसई : 1 : 109
सईनअ : 1 : 109
फआउ : 1 : 109
आजञआ : 1 : 109
दरअकइ : 1 : 109
खइळअ : 1 : 109
वइषकआ : 1 : 109
जएमसअ : 1 : 109
वयआपतई : 1 : 109
परआयओ : 1 : 109
यओगइ : 1 : 109
दऋढअ : 1 : 109
हइणअ : 1 : 109
पअलओ : 1 : 109
घअमआ : 1 : 109
दआपओ : 1 : 108
बआहउ : 1 : 108
हउबअ : 1 : 108
बअलई : 1 : 108
दऊषइ : 1 : 108
नओळअ : 1 : 108
ळअखई : 1 : 108
धअशरअ : 1 : 108
बअजअ : 1 : 108
जअरअं : 1 : 108
खरइसअ : 1 : 108
मअसअ : 1 : 108
तयआकआ : 1 : 108
रइफआ : 1 : 108
नअरई : 1 : 108
रवअपअ : 1 : 108
कषईयअ : 1 : 108
शवअरयआ : 1 : 108
रअबबई : 1 : 108
हअकऊ : 1 : 108
कऊबअ : 1 : 108
तयआठइ : 1 : 108
कषअतरअ : 1 : 108
शऑपइ : 1 : 108
कओशइ : 1 : 107
वयअतयअ : 1 : 107
मअरपइ : 1 : 107
रपइतअ : 1 : 107
बरइगए : 1 : 107
गएडअ : 1 : 107
मएऱयआ : 1 : 107
सअए : 1 : 107
रअए : 1 : 107
अगनई : 1 : 107
ओवए : 1 : 107
वएसई : 1 : 107
दऔअं : 1 : 107
चऍनअ : 1 : 107
धयआसअ : 1 : 106
शईतअ : 1 : 106
कऑमपलए : 1 : 106
मपलएकसअ : 1 : 106
रटअनअ : 1 : 106
गऔडआ : 1 : 106
यअझए : 1 : 106
झएशअ : 1 : 106
कआलपअ : 1 : 106
लपअनइ : 1 : 106
सतउतई : 1 : 106
रएबइ : 1 : 106
डअपआ : 1 : 106
पआणअ : 1 : 106
सउशइ : 1 : 106
शइकषइ : 1 : 106
मइठआ : 1 : 105
ठआई : 1 : 105
णअनई : 1 : 105
नईतई : 1 : 105
छअपपअ : 1 : 105
परओफआ : 1 : 105
रअनयआ : 1 : 105
छओटअ : 1 : 105
हओरअ : 1 : 105
तअबयए : 1 : 105
बयएतअ : 1 : 105
लअंपआ : 1 : 105
नआलअ : 1 : 105
कअमयउ : 1 : 105
मयउनइ : 1 : 105
नइसटअ : 1 : 105
परआदउ : 1 : 105
दउरभआ : 1 : 105
रभआवअ : 1 : 105
अंपइ : 1 : 105
लयअमआ : 1 : 104
मआपअ : 1 : 104
कलइनइ : 1 : 104
गओखअ : 1 : 104
पईटअ : 1 : 104
टअरसअ : 1 : 104
रसअबअ : 1 : 104
मइपऊ : 1 : 104
तउझए : 1 : 104
हउकऊ : 1 : 104
कऊमअ : 1 : 104
षटअयअ : 1 : 104
कऔनसइ : 1 : 104
नसइलअ : 1 : 104
अरऊ : 1 : 104
वअरदअ : 1 : 104
रदअळअ : 1 : 104
अययअ : 1 : 104
ययअरअ : 1 : 104
यअंतयआ : 1 : 104
भइपरआ : 1 : 103
परआयअ : 1 : 103
शवआसआ : 1 : 103
सआरहअ : 1 : 103
घआलओ : 1 : 103
मउबअ : 1 : 103
कओथइ : 1 : 103
थइअं : 1 : 103
डआळइ : 1 : 103
ळइअं : 1 : 103
धअनआ : 1 : 103
नआदए : 1 : 103
सअररआ : 1 : 103
ररआसअ : 1 : 103
टआरगए : 1 : 103
रगएटअ : 1 : 103
शइपआ : 1 : 103
धऊमरअ : 1 : 103
मरअपआ : 1 : 103
धअककए : 1 : 103
डएअ : 1 : 103
अरई : 1 : 103
सअरदई : 1 : 103
दअचआ : 1 : 102
गरअगअ : 1 : 102
गअणयअ : 1 : 102
धईजई : 1 : 102
जईअं : 1 : 102
सअरकइ : 1 : 102
रकइटअ : 1 : 102
पऍलए : 1 : 102
लएसअ : 1 : 102
सटरईटअ : 1 : 102
मइथउ : 1 : 102
थउनअ : 1 : 102
तआतमआ : 1 : 102
पअटटयआ : 1 : 102
मअचछइ : 1 : 102
चछइमआ : 1 : 102
दऔरयआ : 1 : 102
रअडई : 1 : 102
हअरए : 1 : 101
नइषपअ : 1 : 101
षपअननअ : 1 : 101
रएफरइ : 1 : 101
फरइजअ : 1 : 101
आरअं : 1 : 101
परआतयअ : 1 : 101
तयअकषइ : 1 : 101
कषइकअ : 1 : 101
भऔगओ : 1 : 101
गओलइ : 1 : 101
यऊपई : 1 : 101
सईझअ : 1 : 101
झअनअ : 1 : 101
नअसआ : 1 : 100
नअंदउ : 1 : 100
रअबआ : 1 : 100
दआभओ : 1 : 100
भओलअ : 1 : 100
वअरडअ : 1 : 100
वहइटऍ : 1 : 100
टऍमइ : 1 : 100
डओनए : 1 : 100
नएशइ : 1 : 100
दरअयआ : 1 : 100
लआपउ : 1 : 100
सअदऋ : 1 : 100
दऋशअ : 1 : 100
यअफअ : 1 : 100
कओवइ : 1 : 100
दऔयआ : 1 : 100
वआसइ : 1 : 100
सइयआ : 1 : 100
गअपरअ : 1 : 100
जईवआ : 1 : 100
वआणऊ : 1 : 100
जअमए : 1 : 100
मअखआ : 1 : 100
नओबए : 1 : 100
बएलअ : 1 : 100
मअतओ : 1 : 100
तओलअ : 1 : 100
ळआटआ : 1 : 99
परअणअ : 1 : 99
ईशआ : 1 : 99
शआनयअ : 1 : 99
बओरइ : 1 : 99
मअअँ : 1 : 99
अँटइ : 1 : 99
वअवइ : 1 : 99
वइचछए : 1 : 99
चछएदअ : 1 : 99
घअरओ : 1 : 99
रओघअ : 1 : 99
वऑशइ : 1 : 99
अंगटअ : 1 : 99
गटअनअ : 1 : 99
णअसई : 1 : 99
रईजअ : 1 : 99
तअंबऊ : 1 : 99
चअरडअ : 1 : 99
तअतपअ : 1 : 99
तपअरअ : 1 : 99
पउषकअ : 1 : 99
षकअळअ : 1 : 99
हआभआ : 1 : 98
अंडयआ : 1 : 98
गऋहइ : 1 : 98
सटऑपअ : 1 : 98
उतखअ : 1 : 98
तखअनअ : 1 : 98
पऍथऑ : 1 : 98
थऑलऑ : 1 : 98
शइवए : 1 : 98
दरअरआ : 1 : 98
लअखअ : 1 : 98
खअनऔ : 1 : 98
तईकषणअ : 1 : 98
जएमअ : 1 : 98
तएमअ : 1 : 98
वइलहए : 1 : 97
लहएवआ : 1 : 97
दईपआ : 1 : 97
पआतरआ : 1 : 97
तऋततवअ : 1 : 97
नइखइ : 1 : 97
खओळअं : 1 : 97
ळअंबअ : 1 : 97
गअळऊ : 1 : 97
ळऊरअ : 1 : 97
करएतए : 1 : 97
वऑरनअ : 1 : 97
रनअरअ : 1 : 97
धयअसथई : 1 : 97
मअवअ : 1 : 96
टअबअं : 1 : 96
बअंधआ : 1 : 96
तअबआ : 1 : 96
तअंतओ : 1 : 96
तओतअ : 1 : 96
टओकयआ : 1 : 96
टअरमइ : 1 : 96
रमइनअ : 1 : 96
शरउतअ : 1 : 96
दअशई : 1 : 96
डएसआ : 1 : 96
रवएसअ : 1 : 96
सथआयइ : 1 : 95
रओमआ : 1 : 95
टयऊबअ : 1 : 95
फअणअ : 1 : 95
णअसअ : 1 : 95
रअटए : 1 : 95
बअलइ : 1 : 95
लइदआ : 1 : 95
सआळउ : 1 : 95
ळउअं : 1 : 95
अंखए : 1 : 95
दईशअ : 1 : 95
कअबई : 1 : 95
कआटए : 1 : 95
टएकओ : 1 : 95
मआरशअ : 1 : 95
रशअलअ : 1 : 95
सइलए : 1 : 95
रतउळअ : 1 : 95
एशइ : 1 : 95
दअणआ : 1 : 95
णआणअ : 1 : 95
चइकओ : 1 : 95
कओडई : 1 : 95
गआढअ : 1 : 95
सउशई : 1 : 95
लअकउ : 1 : 95
अपपअ : 1 : 94
दआभआ : 1 : 94
षअबआ : 1 : 94
बआधआ : 1 : 94
सउशआ : 1 : 94
नइवहअ : 1 : 94
वहअरसइ : 1 : 94
रसइटई : 1 : 94
फएसटइ : 1 : 94
सटइवहअ : 1 : 94
नअसअं : 1 : 94
अदभउ : 1 : 94
दभउतअ : 1 : 94
पऑइ : 1 : 93
इचअ : 1 : 93
कअरअं : 1 : 93
रअंजई : 1 : 93
समअशआ : 1 : 93
नअभऊ : 1 : 93
फअआ : 1 : 93
रअपई : 1 : 93
थआयअ : 1 : 93
यअलअं : 1 : 93
षअवअ : 1 : 92
आडए : 1 : 87
मऋदअ : 1 : 85
रअखअ : 1 : 73
घअणयआ : 1 : 63
ईकआ : 1 : 56
ऍङअ : 1 : 1
अःऐ : 1 : 1
ऐऐ : 1 : 1
अऄ : 1 : 1
